idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified
17202,Horse's Neck,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Highball glass,"Pour brandy and ginger ale directly into highball glass with ice cubes. Stir gently. Garnish with lemon zest. If desired, add dashes of Angostura Bitter.",,Gießen Sie Brandy und Ginger Ale direkt in das Highball-Glas mit Eiswürfeln. Vorsichtig umrühren. Mit Zitronenschale garnieren. Auf Wunsch können Sie auch Spritzer von Angostura Bitter hinzufügen.,,"Versare brandy e ginger ale direttamente in un bicchiere highball con cubetti di ghiaccio.
Mescola delicatamente.
Guarnire con la scorza di limone.
Se lo desideri, aggiungi un pizzico di Angostura Bitter.",,,https://www.thecocktaildb.com/images/media/drink/006k4e1504370092.jpg,Lemon peel,Brandy,Ginger ale,Bitters,,,,,,,,,,,,1 long strip ,2 oz ,5 oz ,2 dashes ,,,,,,,,,,,,,,No,2017-09-02 17:34:52
14782,Hot Creamy Bush,,,,Coffee / Tea,,Alcoholic,Irish coffee cup,Combine all ingredients in glass,,Alle Zutaten in einem Glas vermengen.,,Unisci tutti gli ingredienti in un bicchiere,,,https://www.thecocktaildb.com/images/media/drink/spvrtp1472668037.jpg,Irish whiskey,Baileys irish cream,Coffee,,,,,,,,,,,,,1 shot ,3/4 shot ,6 oz hot ,,,,,,,,,,,,,,,No,2016-08-31 19:27:17
178345,Hot Toddy,,Winter,,Cocktail,,Alcoholic,Irish coffee cup,"STEP 1
Whisk the whisky and honey together and split between 2 heatproof glasses. Add half of the cinnamon stick to each, then top up with 200ml boiling water.

STEP 2
Add a splash of lemon juice to each, then taste and add more to your preference. Finish each with a slice of lemon, studded with a clove, and serve immediately.",,,,"PASSO 1
Sbatti il whisky e il miele insieme e dividi in 2 bicchieri. Aggiungere metà della stecca di cannella a ciascuna, quindi rabboccare con 200 ml di acqua bollente.

PASSO 2
Aggiungi una spruzzata di succo di limone a ciascuno, quindi assaggia e aggiungi altro a tua preferenza. Terminate ciascuna con una fetta di limone, guarnire con uno spicchio, e servite subito.",,,https://www.thecocktaildb.com/images/media/drink/ggx0lv1613942306.jpg,Whiskey,Honey,Cinnamon,lemon,Cloves,,,,,,,,,,,50 ml,15 ml,1,1,2,,,,,,,,,,,https://www.flickr.com/photos/patruby/7343589018,,No,
17239,Hunter's Moon,,,,Cocktail,,Alcoholic,Balloon Glass,"Put the Bombay Sapphire, Martini Bianco, sugar syrup & blackberries in a cocktail shaker with lots of ice and shake vigorously before pouring into a balloon glass, topping up with lemonade and garnishing with a wedge of orange.",,"Den Bombay Saphir, Martini Bianco, Zuckersirup & Brombeeren in einen Cocktailshaker mit viel Eis geben und kräftig schütteln, bevor man sie in ein Ballonglas gießt, mit Limonade auffüllt und mit einem Stück Orange garniert.",,"Mettere il Bombay Sapphire, il Martini Bianco, lo sciroppo di zucchero e le more in uno shaker con molto ghiaccio e agitare energicamente prima di versare in un bicchiere a palloncino, rabboccare con limonata e guarnire con uno spicchio di arancia.",,,https://www.thecocktaildb.com/images/media/drink/t0iugg1509556712.jpg,Vermouth,Maraschino Cherry,Sugar Syrup,Lemonade,Blackberries,,,,,,,,,,,25 ml,15 ml,10 ml,100 ml,2,,,,,,,,,,,,,No,2017-11-01 17:18:32
13539,Ice Pick,,,,Ordinary Drink,,Alcoholic,Collins Glass,Put Vodka in glass fill with iced tea. Stir in lemon to taste.,,Wodka in ein Glas geben und mit Eistee füllen. Nach Belieben Zitrone unterrühren.,,"Metti la vodka in un bicchiere con del tè freddo.
Mescolare il limone a piacere.",,,https://www.thecocktaildb.com/images/media/drink/ypsrqp1469091726.jpg,Vodka,Iced tea,Lemon juice,,,,,,,,,,,,,1 1/2 oz ,6 oz ," to taste
",,,,,,,,,,,,,,,No,2016-07-21 10:02:06
12772,Iced Coffee Fillip,,,,Coffee / Tea,,Alcoholic,Coffee mug,Mix together in a coffee mug and chill before serving.,,In einer Kaffeetasse vermischen und vor dem Servieren kalt stellen.,,Mescolare insieme in una tazza da caffè e raffreddare prima di servire.,,,https://www.thecocktaildb.com/images/media/drink/sxtxrp1454514223.jpg,Kahlua,Coffee,,,,,,,,,,,,,,2 tsp ,Strong cold ,,,,,,,,,,,,,,,,No,2016-02-03 15:43:43
12706,Imperial Cocktail,,,,Cocktail,,Alcoholic,Cocktail glass,Shake with ice and strain into cocktail glass.,,Mit Eis schütteln und in ein Cocktailglas abseihen.,,Shakerare con ghiaccio e filtrare nella coppetta da cocktail.,,,https://www.thecocktaildb.com/images/media/drink/bcsj2e1487603625.jpg,Lime juice,Gin,Aperol,,,,,,,,,,,,,4 cl ,2 cl ,4 cl ,,,,,,,,,,,,,,,No,2017-02-20 15:13:45
11524,Imperial Fizz,,,,Ordinary Drink,,Alcoholic,Highball glass,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",,"Alle Zutaten (außer kohlensäurehaltigem Wasser) mit Eis schütteln und über zwei Eiswürfel in ein Highball-Glas abseihen. Mit kohlensäurehaltigem Wasser auffüllen, umrühren und servieren.",,"Shakerare tutti gli ingredienti (eccetto l'acqua gassata) con ghiaccio e filtrare in un bicchiere highball su due cubetti di ghiaccio. Riempi con acqua gassata, mescola e servi.",,,https://www.thecocktaildb.com/images/media/drink/zj1usl1504884548.jpg,Light rum,Blended whiskey,Lemon,Powdered sugar,Carbonated water,,,,,,,,,,,1/2 oz ,1 1/2 oz ,Juice of 1/2 ,1 tsp ,,,,,,,,,,,,,,No,2017-09-08 16:29:08
13971,Irish Coffee,,"IBA,ContemporaryClassic",,Coffee / Tea,Contemporary Classics,Alcoholic,Irish coffee cup,"Heat the coffee, whiskey and sugar; do not boil. Pour into glass and top with cream; serve hot.",,"Kaffee, Whiskey und Zucker erhitzen; nicht kochen lassen. In ein Glas geben und mit Sahne übergießen; heiß servieren.",,"Riscaldare il caffè, il whisky e lo zucchero; non bollire. Versare nel bicchiere e ricoprire con la panna; servito caldo.",,,https://www.thecocktaildb.com/images/media/drink/sywsqw1439906999.jpg,Irish whiskey,Coffee,Sugar,Whipped cream,,,,,,,,,,,,1 1/2 oz ,8 oz ,1 tsp ,1 tblsp ,,,,,,,,,,,,,,No,2015-08-18 15:09:59
12820,Irish Cream,,,,Homemade Liqueur,,Alcoholic,Irish coffee cup,Mix scotch and milk. Add half-and-half. Add rest.,,Halb Scotch und halb Milch mischen. Rest hinzufügen.,,"Mescola tutti gli ingredienti in un frullatore fino a ottenere un composto omogeneo.
Da tenere in frigorifero. Servire con ghiaccio o miscelato in cocktail, agitando prima di ogni utilizzo",,,https://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,Scotch,Half-and-half,Condensed milk,Coconut syrup,Chocolate syrup,,,,,,,,,,,1 cup ,1 1/4 cup ,1 can sweetened ,3 drops ,1 tblsp ,,,,,,,,,,,,,No,2017-09-08 16:31:39
16987,Irish Curdling Cow,,,,Cocktail,,Alcoholic,Highball glass,"Pour Irish Cream, Vodka, and Bourbon in a glass. Add some ice and mix in the orange juice.",,"Geben Sie Irish Cream, Wodka und Bourbon in ein Glas. Etwas Eis dazugeben und den Orangensaft unterrühren.",,"Versare Irish Cream, Vodka e Bourbon in un bicchiere.
Aggiungere un po’ di ghiaccio e mescolare il succo d'arancia.",,,https://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,Baileys irish cream,Bourbon,Vodka,Orange juice,,,,,,,,,,,,3/4 oz ,3/4 oz ,3/4 oz ,2-3 oz ,,,,,,,,,,,,,,No,2017-08-24 09:35:30
17015,Irish Russian,,,,Beer,,Alcoholic,Highball glass,Add the ingredients in the order listed in the recipe. Care must be taken when adding the Guinness to prevent an excess of foam. Do Not add ice.,,"Fügen Sie die Zutaten gemäß der im Rezept angegebenen Reihenfolge hinzu. Beim Hinzufügen des Guinness ist Vorsicht geboten, um einen Schaumüberschuss zu vermeiden. Füge kein Eis hinzu.",,"Aggiungere gli ingredienti nell'ordine indicato
Bisogna fare attenzione quando si aggiunge la Guinness per evitare un eccesso di schiuma.
Non aggiungere ghiaccio.",,,https://www.thecocktaildb.com/images/media/drink/swqurw1454512730.jpg,Vodka,Kahlua,Coca-Cola,Guinness stout,,,,,,,,,,,,1 shot ,1 shot ,1 dash ,Fill with ,,,,,,,,,,,,,,No,2016-02-03 15:18:50
11528,Irish Spring,,,,Ordinary Drink,,Alcoholic,Collins glass,"Pour all ingredients (except orange slice and cherry) into a collins glass over ice cubes. Garnish with the slice of orange, add the cherry on top, and serve.",,"Alle Zutaten (außer Orangenscheibe und Kirsche) in ein Collins-Glas über Eiswürfel gießen. Mit der Orangenscheibe garnieren, die Kirsche darüber geben und servieren.",,"Versare tutti gli ingredienti (tranne la fetta d'arancia e la ciliegia) in un bicchiere Collins con cubetti di ghiaccio. Guarnire con la fetta d'arancia, aggiungere la ciliegina sulla torta e servire.",,,https://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,Irish whiskey,Peach brandy,Orange juice,Sweet and sour,Orange,Cherry,,,,,,,,,,1 oz ,1/2 oz ,1 oz ,1 oz ,1 slice ,1 ,,,,,,,,,,,,No,2017-09-08 16:33:03
11542,Jack Rose Cocktail,,Beach,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",,,https://www.thecocktaildb.com/images/media/drink/uuqqrv1439907068.jpg,Apple brandy,Grenadine,Lime,,,,,,,,,,,,,1 1/2 oz ,1 tsp ,Juice of 1/2 ,,,,,,,,,,,,,,,No,2015-08-18 15:11:08
16275,Jack's Vanilla Coke,,,,Other/Unknown,,Alcoholic,Old-fashioned glass,"After pouring in your ingredients, and adding 3-5 ice cubes, according to taste. Stir the drink with a stirrer to get the Vanilla off the bottom.",,"Nach dem Einfüllen der Zutaten und dem Hinzufügen von 3-5 Eiswürfeln je nach Geschmack, rühren Sie das Getränk mit einem Rührer um, um die Vanille vom Boden zu lösen.",,"Dopo aver versato gli ingredienti e aver aggiunto 3-5 cubetti di ghiaccio, a piacere.
Mescola la bevanda con un agitatore per eliminare la vaniglia dal fondo.",,,https://www.thecocktaildb.com/images/media/drink/kjnt7z1504793319.jpg,Ice,Tennessee whiskey,Vanilla extract,Coca-Cola,,,,,,,,,,,,4-5 ,2 oz ,1 tsp ,10-12 oz ,,,,,,,,,,,,,,No,2017-09-07 15:08:39
13847,Jackhammer,,,,Ordinary Drink,,Alcoholic,Collins Glass,"Serve over ice- Warning,Deadly!",,"Servieren Sie über Eis. Warnung, tödlich!",,"Servire con ghiaccio - Attenzione, mortale!",,,https://www.thecocktaildb.com/images/media/drink/9von5j1504388896.jpg,Jack Daniels,Amaretto,,,,,,,,,,,,,,1 oz ,1 oz ,,,,,,,,,,,,,,,,No,2017-09-02 22:48:16
17178,Jam Donut,,,,Shot,,Alcoholic,Shot glass,"Coat the rim of a shot glass with sugar using sugar syrup to stick. Add the Chambord raspberry liqueur to the shot glass, and carefully layer the Baileys Irish Cream on top. Serve.",,Den Rand eines Schnapsglases mit Zucker und Zuckersirup bestreichen. Geben Sie den Chambord Himbeerlikör in das Schnapsglas und geben Sie die Baileys Irish Cream vorsichtig darüber. Servieren.,,"Rivestire il bordo di un bicchierino di zucchero con lo sciroppo di zucchero per attaccare.
Aggiungere il liquore al lampone di Chambord nel bicchierino e sovrapporre con cura la crema irlandese Baileys.",,,https://www.thecocktaildb.com/images/media/drink/uuytrp1474039804.jpg,Baileys irish cream,Chambord raspberry liqueur,Sugar syrup,Sugar,,,,,,,,,,,,2/3 oz,1/3 oz,1 tsp,2 pinches,,,,,,,,,,,,,,No,2016-09-16 16:30:04
14095,Jamaica Kiss,,,,Milk / Float / Shake,,Alcoholic,Hurricane glass,Fill a tumbler with ice cubes. Add a shot of Tia Maria and a shot of Jamaican light rum. Fill the tumbler with milk. Blend until smooth and serve immediately.,,"Füllen Sie einen Becher mit Eiswürfeln. Füge einen Schuss Tia Maria und einen Schuss jamaikanischen leichten Rum hinzu. Füllen Sie den Becher mit Milch. Mischen, bis sie glatt sind und sofort servieren.",,"Riempi un bicchiere con cubetti di ghiaccio.
Aggiungi un bicchierino di Tia Maria e un bicchierino di rum chiaro giamaicano.
Riempi il bicchiere di latte.
Frulla fino a ottenere un composto omogeneo e servi immediatamente.",,,https://www.thecocktaildb.com/images/media/drink/urpvvv1441249549.jpg,Coffee liqueur,Light rum,Ice,Milk,,,,,,,,,,,,1 shot ,1 shot Jamaican ,cubes,,,,,,,,,,,,,,,No,2015-09-03 04:05:49
15825,Jamaican Coffee,,,,Coffee / Tea,,Alcoholic,Champagne flute,"Stir the rum, coffee and water together. Top with the whipped cream. Sprinkle with a pinch of well ground coffee and drink with a straw.",,"Rum, Kaffee und Wasser miteinander verrühren. Mit der geschlagenen Sahne bedecken. Mit einer Prise gut gemahlenem Kaffee bestreuen und mit einem Strohhalm trinken.",,"Mescola rum, caffè e acqua insieme.
Completare con la panna montata.
Cospargere con un pizzico di caffè ben macinato e bere con una cannuccia.",,,https://www.thecocktaildb.com/images/media/drink/xqptps1441247257.jpg,Rum,Coffee,Water,Whipped cream,,,,,,,,,,,,1/6 glass ,1/6 glass strong black ,1/2 glass cold ,,,,,,,,,,,,,,,No,2015-09-03 03:27:37
11558,Japanese Fizz,,,,Ordinary Drink,,Alcoholic,Highball glass,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",,"Alle Zutaten (außer kohlensäurehaltigem Wasser) mit Eis schütteln und über zwei Eiswürfel in ein Highball-Glas abseihen. Mit kohlensäurehaltigem Wasser auffüllen, umrühren und servieren.",,"Shakerare tutti gli ingredienti (eccetto l'acqua gassata) con ghiaccio e filtrare in un bicchiere highball su due cubetti di ghiaccio. Riempi con acqua gassata, mescola e servi.",,,https://www.thecocktaildb.com/images/media/drink/37vzv11504884831.jpg,Blended whiskey,Lemon,Powdered sugar,Port,Egg white,Carbonated water,,,,,,,,,,1 1/2 oz ,Juice of 1/2 ,1 tsp ,1 tblsp,1 ,,,,,,,,,,,,,No,2017-09-08 16:33:51
14956,Jello shots,,,,Shot,,Alcoholic,Shot glass,"Boil 3 cups of water then add jello. Mix jello and water until jello is completely disolved. Add the two cups of vodka and mix together. Pour mixture into plastic shot glasses and chill until firm. Then, eat away...",,"Kochen Sie 3 Tassen Wasser und fügen Sie dann Jello hinzu. Jello und Wasser mischen, bis Jello vollständig aufgelöst ist. Fügen Sie die beiden Tassen Wodka hinzu und mischen Sie sie zusammen. Die Mischung in Kunststoff-Schnapsgläser füllen und kühl stellen. Dann iss es weg.....",,"Fai bollire 3 tazze d'acqua e aggiungi la gelatina.
Mescolare la gelatina e l'acqua fino a quando la gelatina è completamente sciolta.
Aggiungere le due tazze di vodka e mescolale.
Versare il composto in bicchierini di plastica e raffreddare fino a quando non si rassoda.",,,https://www.thecocktaildb.com/images/media/drink/l0smzo1504884904.jpg,Vodka,Jello,Water,,,,,,,,,,,,,2 cups ,3 packages ,3 cups ,,,,,,,,,,,,,,,No,2017-09-08 16:35:04
13775,Jelly Bean,,,,Shot,,Alcoholic,Cordial glass,mix equal parts in pony glass-tastes just like a jelly bean!,,zu gleichen Teilen in Ponyglas mischen - schmeckt wie eine Jelly Bean!,,"Mescola parti uguali in un bicchiere, gusta proprio come una gelatina!",,,https://www.thecocktaildb.com/images/media/drink/bglc6y1504388797.jpg,Blackberry brandy,Anis,,,,,,,,,,,,,,1 oz ,1 oz ,,,,,,,,,,,,,,,,No,2017-09-02 22:46:37
11566,Jewel Of The Nile,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",,"In einem Mischglas, das halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut umrühren. In ein Cocktailglas abseihen.",,"In un mixing glass riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti. Filtrare in un bicchiere da cocktail. Mescolare bene.",,,https://www.thecocktaildb.com/images/media/drink/hx4nrb1504884947.jpg,Gin,Green Chartreuse,Yellow Chartreuse,,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1/2 oz ,,,,,,,,,,,,,,,No,2017-09-08 16:35:48
16178,Jitterbug,,,,Cocktail,,Alcoholic,Cocktail Glass,"Wet glass, dip rim in sugar. Then add Ice. Then add everything else. It's that simple!",,"Feuchtes Glas, Tauchrand in Zucker. Dann fügen Sie Eis hinzu. Dann füge alles andere hinzu. So einfach ist das!",,"Bagna il biicchiere, immergere il bordo nello zucchero.
Quindi aggiungi ghiaccio.
Quindi aggiungi tutto il resto.
È così semplice!",,,https://www.thecocktaildb.com/images/media/drink/wwqvrq1441245318.jpg,Gin,Vodka,Grenadine,Lime juice,Sugar,Sugar syrup,Soda water,,,,,,,,,2 jiggers ,1 jigger ,3 dashes ,1 shot ,Around rim put 1 pinch ,3 dashes ,Fill to top with ,,,,,,,,,,,No,2015-09-03 02:55:18
11580,John Collins,,IBA,,Ordinary Drink,,Alcoholic,Collins glass,Pour all ingredients directly into highball glass filled with ice. Stir gently. Garnish. Add a dash of Angostura bitters.,,Alle Zutaten direkt in ein mit Eis gefülltes Highball-Glas gießen. Vorsichtig umrühren. Garnieren. Füge einen Schuss Angostura-Bitter hinzu.,,Versare tutti gli ingredienti direttamente nel bicchiere highball pieno di ghiaccio.Aggiungi un pizzico di Angostura bitter.Mescola delicatamente.,,,https://www.thecocktaildb.com/images/media/drink/0t4bv71606854479.jpg,Bourbon,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange,,,,,,,,,,2 oz ,1 oz ,1 tsp superfine ,3 oz ,1 ,1 ,,,,,,,,,,https://commons.wikimedia.org/wiki/File:IBA_Cocktail_John_Collins_(29221732881).jpg,Michael Styne https://www.flickr.com/people/76148228@N00,Yes,2017-09-02 12:04:31
11600,Kamikaze,,"IBA,NewEra",,Ordinary Drink,New Era Drinks,Alcoholic,Cocktail glass,"Shake all ingredients together with ice. Strain into glass, garnish and serve.",,"Alle Zutaten zusammen mit Eis schütteln. In ein Glas abseihen, garnieren und servieren.",,"Shakerare tutti gli ingredienti insieme al ghiaccio.Filtrare nel bicchiere, guarnire e servire.",,,https://www.thecocktaildb.com/images/media/drink/d7ff7u1606855412.jpg,Vodka,Triple sec,Lime juice,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Kamikaze-cocktail.jpg,Bevvy,Yes,2017-09-02 18:26:44
12764,Karsk,,,,Ordinary Drink,,Alcoholic,Highball glass,"Put a copper coin in a coffe-cup and fill up with coffee until you no longer see the coin, then add alcohol until you see the coin. Norwegian speciality.",,"Legen Sie eine Kupfermünze in eine Kaffeetasse und füllen Sie sie mit Kaffee, bis Sie die Münze nicht mehr sehen, dann fügen Sie Alkohol hinzu, bis Sie die Münze wieder sehen. Norwegische Spezialität.",,"Metti una moneta di rame in una tazza da caffè e riempila di caffè finché non vedi più la moneta, quindi aggiungi l'alcol finché non vedi la moneta. Specialità norvegese.",,,https://www.thecocktaildb.com/images/media/drink/808mxk1487602471.jpg,Coffee,Grain alcohol,,,,,,,,,,,,,,1 part ,2 parts ,,,,,,,,,,,,,,,,No,2017-02-20 14:54:31
11602,Kentucky B And B,,,,Ordinary Drink,,Alcoholic,Brandy snifter,Pour the bourbon and Benedictine into a brandy snifter.,,Den Bourbon und den Benediktiner in ein Brandyglas geben.,,Versare il bourbon e il benedettino in un bicchierino di brandy.,,,https://www.thecocktaildb.com/images/media/drink/sqxsxp1478820236.jpg,Bourbon,Benedictine,,,,,,,,,,,,,,2 oz ,1/2 oz ,,,,,,,,,,,,,,,,No,2016-11-10 23:23:56
11604,Kentucky Colonel,,,,Ordinary Drink,,Alcoholic,Cocktail glass,In a shaker half-filled with ice cubes combine the courbon and Benedictine. Shake and strain into a cocktail glass. Garnish with the lemon twist.,,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, den Bourbon und den Benediktiner vermengen. Schütteln und in ein Cocktailglas abseihen. Mit der Zitronenscheibe garnieren.",,In uno shaker riempito a metà con cubetti di ghiaccio unire il courbon e il benedettino.Shakerare e filtrare in una coppetta da cocktail. Guarnire con la scorza di limone.,,,https://www.thecocktaildb.com/images/media/drink/utqwpu1478820348.jpg,Bourbon,Benedictine,Lemon peel,,,,,,,,,,,,,3 oz ,1/2 oz ,1 twist of ,,,,,,,,,,,,,,,No,2016-11-10 23:25:48
16951,Kioki Coffee,,,,Coffee / Tea,,Alcoholic,Coffee mug,Stir. Add whipped cream to the top.,,Rühren. Die geschlagene Sahne dazugeben.,,Versare tutti gli ingredienti nel bicchiere. Aggiungere la panna montata in cima. Agitare.,,,https://www.thecocktaildb.com/images/media/drink/uppqty1441247374.jpg,Kahlua,Brandy,Coffee,,,,,,,,,,,,,1 oz ,1/2 oz ,,,,,,,,,,,,,,,,No,2015-09-03 03:29:34
